latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 0; normal; 192; bt4; 0; 2690; 257; 128,3; 2,6; 7:14

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 0; normal; 192; bt4; 512; 2690; 257; 128,2; 3,0; 6:19

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 0; normal; 192; bt4; 1024; 2690; 257; 128,3; 3,1; 6:02

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 0; normal; 273; bt4; 0; 2690; 257; 128,4; 3,0; 6:09

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 0; normal; 273; bt4; 512; 2690; 257; 128,3; 3,2; 5:54

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 0; normal; 273; bt4; 1024; 2690; 257; 128,3; 3,3; 5:39

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 1; normal; 192; bt4; 0; 2690; 257; 126,6; 3,7; 5:00

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 1; normal; 192; bt4; 512; 2690; 257; 126,6; 3,6; 5:09

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 1; normal; 192; bt4; 1024; 2690; 257; 126,6; 3,6; 5:16

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 1; normal; 273; bt4; 0; 2690; 257; 126,8; 3,5; 5:24

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 1; normal; 273; bt4; 512; 2690; 257; 126,6; 3,5; 5:25

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 1; normal; 273; bt4; 1024; 2690; 257; 126,7; 3,3; 5:45

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 2; normal; 192; bt4; 0; 2690; 257; 125,9; 3,5; 5:25

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 2; normal; 192; bt4; 512; 2690; 257; 125,9; 3,7; 5:04

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 2; normal; 192; bt4; 1024; 2690; 257; 125,9; 3,7; 5:07

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 2; normal; 273; bt4; 0; 2690; 257; 125,9; 3,3; 5:40

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 2; normal; 273; bt4; 512; 2690; 257; 125,9; 3,5; 5:19

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 2; normal; 273; bt4; 1024; 2690; 257; 125,9; 3,5; 5:19

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 3; normal; 192; bt4; 0; 2690; 257; 126,1; 3,8; 4:58

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 3; normal; 192; bt4; 512; 2690; 257; 126,0; 3,6; 5:08

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 3; normal; 192; bt4; 1024; 2690; 257; 126,1; 3,6; 5:11

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 3; normal; 273; bt4; 0; 2690; 257; 126,2; 3,6; 5:10

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 3; normal; 273; bt4; 512; 2690; 257; 126,2; 3,5; 5:18

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 3; normal; 273; bt4; 1024; 2690; 257; 126,2; 3,5; 5:20

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 4; normal; 192; bt4; 0; 2690; 257; 126,5; 3,8; 4:56

latest-trik-image-langs-trikboard.sdimg; 256; 0; 0; 4; normal; 192; bt4; 512; 2690; 257; 126,5; 3,7; 5:02

